created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 09 23:53:27 +0000 2023;1733636002546401772;"@M45Broo Ganjar Mahfud Presiden 2024, Baru Debat Aja Takut, Gmn Ngurus Negara ??? BLOON !";0;0;0;1;in;150271734;1733493060498239652;Ryugie_Nufus_82;https://twitter.com/Ryugie_Nufus_82/status/1733636002546401772
Sat Dec 09 23:42:53 +0000 2023;1733633345777778931;"@mochamadarip @budimandjatmiko Ganjar dan Mahfud sudah jauh lebih berpengalaman dibanding Prabowo - Gibran...istri Gibran juga sering ikut kampanye tuh 😁😁😁😁..  Jago debat bukan jaminan jago kerja itu bener, tapi debat itu untuk mempertahankan ide yg dimiliki dan secara persuasif meyakinkan orang lain..";0;0;0;0;in;58460531;1732731044187816387;bennikusyana;https://twitter.com/bennikusyana/status/1733633345777778931
Sat Dec 09 23:22:18 +0000 2023;1733628167129366821;"Pasti Ganjar - Mahfud Anies - Muhhaimin lucu Prabowo - Gibran 404  Pasangan Terkuat di Hasil Survei Elektabilitas Terbaru, Simak Jadwal Debat Capres Cawapres 2024   https://t.co/RgLv9IdKjY lewat @tribunnews";0;0;0;0;in;1517337037749501952;1733628167129366821;NursetoSetosri;https://twitter.com/NursetoSetosri/status/1733628167129366821
Sat Dec 09 23:15:04 +0000 2023;1733626344540713448;"@ganjarpranowo Pa Ganjar debat Pertama sebaiknya pakai pakaian RESMI setelan jas Warna Hitam dan dasi Merah,...Rakyat akan merasakan Presiden yang Cerdas, Solutif, Berwawasan, Tegas, Gagah, Tinggi diantara yang lain dan BERWIBAWA seperti negara negara Barat.";0;0;0;0;in;1726795939879534592;1733476680990437882;uoeruer62246;https://twitter.com/uoeruer62246/status/1733626344540713448
Sat Dec 09 23:09:35 +0000 2023;1733624963129856016;"TPN Pastikan Ganjar-Mahfud Tak Ada Persiapan Khusus Jelang Debat Perdana https://t.co/v3ZuIBLJwG";0;0;0;0;in;584835300;1733624963129856016;GesuriID;https://twitter.com/GesuriID/status/1733624963129856016
Sat Dec 09 23:07:19 +0000 2023;1733624393669214310;"@ganjarpranowo Dengan debat seperti ini,kita tahu kualitas dan kapasitas pak Ganjar💪💪😍😍😍";0;0;0;0;in;2996140555;1733476680990437882;gantengdonks;https://twitter.com/gantengdonks/status/1733624393669214310
Sat Dec 09 22:41:11 +0000 2023;1733617818997006512;"Debat Perdana, Ganjar-Mahfud Bakal Tegaskan Komitmen Penegakan Hukum dan HAM https://t.co/vupRwxkgnb";0;0;0;0;in;584835300;1733617818997006512;GesuriID;https://twitter.com/GesuriID/status/1733617818997006512
Sat Dec 09 22:41:11 +0000 2023;1733617815817802102;"Pengamat Nilai Debat Perdana Bakal Menguntungkan Ganjar-Mahfud https://t.co/Vi1Mn6n5OY";0;0;0;1;in;584835300;1733617815817802102;GesuriID;https://twitter.com/GesuriID/status/1733617815817802102
Sat Dec 09 22:26:09 +0000 2023;1733614036196171818;"@M45Broo Takuuut paslon 02 takut debat artix sudah tau klo akan malu krn lawanx memang pengalaman apalagi paslon 03 ganjar mahfud itu pakar yg sarat akan pengalaman semua sudah dikerjakan, dari ligeslatip, yudikatip maupun eksekutip itu jelas paslon 03 pilihan rakyatx yg cerdas dan paham.";0;0;1;2;in;1513037050534309895;1733493060498239652;GunturSp94;https://twitter.com/GunturSp94/status/1733614036196171818
Sat Dec 09 22:21:02 +0000 2023;1733612748444188922;"@Prihati_utami No debat gw bakalan dukung banget program pak Ganjar yang Nusakambangan Penjara Koruptor https://t.co/wQKFxPr6qM";0;0;0;0;in;1707298373173493760;1733337128233554355;udahgueduga;https://twitter.com/udahgueduga/status/1733612748444188922
Sat Dec 09 18:32:45 +0000 2023;1733555297787281558;"@pikiran_rakyat ga sabar nunggu jawaban cerdas pak ganjar di debat";0;0;0;0;in;1697521291925020672;1733452966450155900;alpiaaax;https://twitter.com/alpiaaax/status/1733555297787281558
Sat Dec 09 18:30:16 +0000 2023;1733554673263735068;"Emrus Yakin Ganjar-Mahfud Akan Kuasai Debat Perdana https://t.co/srI0rb6xNC";0;0;0;0;in;584835300;1733554673263735068;GesuriID;https://twitter.com/GesuriID/status/1733554673263735068
Sat Dec 09 18:24:06 +0000 2023;1733553119055991070;"Sudah siap debat?  . Jokowi BEM UGM Komika Blendung Grontol Majalengka The K2 Rohingya Myanmar Inget Butet Internet Gratis Ganjar Muhammad Tanganku Anton https://t.co/mv0qZhRpp6";0;0;0;0;in;1709060978846085120;1733553119055991070;DodiTako91539;https://twitter.com/DodiTako91539/status/1733553119055991070
Sat Dec 09 18:00:01 +0000 2023;1733547058643042475;"Alam Ganjar Beri Masukan untuk Sang Ayah Jelang Debat Perdana Pilpres 2024 #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #AlamGanjar #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/wMxd66CE5D";0;0;0;1;in;39074801;1733547058643042475;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1733547058643042475
Sat Dec 09 17:23:09 +0000 2023;1733537780758872268;"TPN Pastikan Ganjar-Mahfud Tak Ada Persiapan Khusus Jepang Debat Perdana https://t.co/Pyb8R6nq3h";0;0;0;0;in;584835300;1733537780758872268;GesuriID;https://twitter.com/GesuriID/status/1733537780758872268
Sat Dec 09 16:55:00 +0000 2023;1733530696797282511;"Alam Ganjar Beri Masukan untuk Sang Ayah Jelang Debat Perdana Pilpres 2024 #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #AlamGanjar #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/JKi6kpoXZa";0;0;0;0;in;132078023;1733530696797282511;officialinews_;https://twitter.com/officialinews_/status/1733530696797282511
Sat Dec 09 16:53:03 +0000 2023;1733530207989150009;"Ketika Kubu Ganjar Diuntungkan saat dimulainya Debat Pertama Capres https://t.co/WaW3Ot5BN8";0;0;0;0;in;788744100;1733530207989150009;Riau24Com;https://twitter.com/Riau24Com/status/1733530207989150009
Sat Dec 09 16:50:00 +0000 2023;1733529438585758013;"Alam Ganjar memberikan masukan untuk sang ayah jelang debat perdana https://t.co/JKi6kpoXZa";0;1;0;0;in;132078023;1733529438585758013;officialinews_;https://twitter.com/officialinews_/status/1733529438585758013
Sat Dec 09 16:50:00 +0000 2023;1733529438480929158;"TPN Tegaskan Ganjar-Mahfud Siap Jalani Debat dalam Format Apa Pun #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/cVhqqk9lCX";0;0;0;0;in;39074801;1733529438480929158;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1733529438480929158
Sat Dec 09 16:46:10 +0000 2023;1733528474424418605;"Cewek Korea Selatan Ini Ngaku Fans Berat @ganjarpranowo  Capres nomor urut 03 Ganjar Pranowo menghabiskan akhir pekan jelang debat Pilpres 2024 dengan berjalan-jalan ke Mal Grand Indonesia, Jakarta Pusat, Sabtu (9/12). Ganjar mampak berbelanja sejumlah barang tanpa pengawalan… https://t.co/p2MA4jFL19";0;1;9;23;in;435004096;1733528474424418605;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1733528474424418605
