created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 12 22:05:09 +0000 2023;1734695913225146446;"@ruhutsitompul Ganjar udah gak ada harapan...wkwkwkwk Pertarungan pemilu sekarang antara AMIN dan kecurangan.";0;0;0;0;in;1603684422393688064;1734184416438796324;nalsya_aldi;https://twitter.com/nalsya_aldi/status/1734695913225146446
Tue Dec 12 15:53:32 +0000 2023;1734602394594582898;"@BosPurwa prabowo ini diuntungkan sama orang yang gamau pilih ganjar karena PDIP, dan gamau pilih anies karena masih kebayang politik identitas. yah, semoga pemilu ini ga ada kecurangan dari penguasa.";1;2;0;0;in;135039167;1734586462979670196;cupingwahyu;https://twitter.com/cupingwahyu/status/1734602394594582898
Tue Dec 12 15:31:51 +0000 2023;1734596936915923247;"Ganjar Pranowo dan Mahfud MD, semoga bisa menjadi pemimpin yang membawa Indonesia keluar dari bayang-bayang korupsi dan kecurangan. @farisbad3  GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja GanjarPresiden2024 https://t.co/OtukRHLesP";0;0;0;0;in;1685676539638345728;1734596936915923247;IlhamFarid99;https://twitter.com/IlhamFarid99/status/1734596936915923247
Tue Dec 12 15:00:44 +0000 2023;1734589105529610500;""no one left behind" -pak ganjar   mengingatkanku pada slogan obama...  Siapapun yang terpilih nanti pokoknya semoga yang terbaik, gak ada kecurangan, semoga amanah #DebatCapres2023 #DebatCapres";0;0;0;3;in;1425602867411394563;1734589105529610500;riforeveryoung;https://twitter.com/riforeveryoung/status/1734589105529610500
Tue Dec 12 14:55:46 +0000 2023;1734587855891259485;"@Indonesia_Pedia @ganjarpranowo di bawah kepemimpinan pak ganjar, berbagai kecurangan termasuk korupsi akan di tuntaskan #GanjarSikatKorupsi";0;0;0;0;in;1687251340345704450;1734566539947581561;fawaidghazali;https://twitter.com/fawaidghazali/status/1734587855891259485
Tue Dec 12 14:22:42 +0000 2023;1734579532945105330;"Komitmen Ganjar - Mahfud menjadi tonggak perlawanan terhadap kecurangan. @DikaAbdullah7  GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja GanjarPresiden2024 https://t.co/ZAkMn9kjI5";0;0;0;0;in;1683157275786248192;1734579532945105330;tanada_farel;https://twitter.com/tanada_farel/status/1734579532945105330
Tue Dec 12 14:20:21 +0000 2023;1734578943947411661;"@CatatanTj tidak butuh permainan yang terlihat seperti kecurangan, karena pak ganjar benar benar tulus! #GanjarSikatKorupsi";0;0;0;0;in;1596667416804995072;1734553301906268230;dindaa010;https://twitter.com/dindaa010/status/1734578943947411661
Tue Dec 12 14:13:46 +0000 2023;1734577285066289479;"Ganjar Mahfud dan Mahfud MD, dua naga anti-korupsi yang siap melahap segala bentuk kecurangan. @Di2tHariadi  GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja GanjarPresiden2024 https://t.co/4eoeZuuNxT";0;0;0;0;in;1682229632748355585;1734577285066289479;jihanindrii;https://twitter.com/jihanindrii/status/1734577285066289479
Tue Dec 12 13:53:14 +0000 2023;1734572116564140045;"anjenggg, prabowo bahas “ saya akan menaiki taraf dan gaji hakim dan pengadilan sehingha tidak terjadi lagi penyuapan dan kecurangan “ ET PAK GANJAR NANYA “saya terpaksa nanya perihal putusan MK terhadap wapres bapak”";0;0;0;0;in;1244186421377658880;1734572116564140045;eligorvsworld;https://twitter.com/eligorvsworld/status/1734572116564140045
Tue Dec 12 13:47:18 +0000 2023;1734570623639445693;"Anies lugas soal demokrasi: "Bkn hanya soal parpol, rakyat sudah menurun kepercayaannya pd lembaga negara. Ujiannya pada pelaksaan pemilu: bisakah demokratis &amp  tanpa kecurangan?  Prabowo emosi lagi  Ganjar kembali bicara soal substansi: pendidikan politik bagi masyarakat";0;0;0;0;in;127464107;1734570623639445693;TeddyBgr;https://twitter.com/TeddyBgr/status/1734570623639445693
Tue Dec 12 13:27:43 +0000 2023;1734565697467056185;"@ch_chotimah2 BERSAMA RAKYAT BANYAK, PASLON 03 GANJAR MAHMUD PASTI MENANG WALAUPUN BANYAK KECURANGAN";0;0;0;0;in;1718422003370344448;1734439961167057387;FAW_manado;https://twitter.com/FAW_manado/status/1734565697467056185
