created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 13 23:59:51 +0000 2023;1735087166337028449;"Pada pembukaan debat Capres Ganjar tanggapi wacana demokrasi dari Paslon Nomor Urut 1 dengan mengungkapkan bahwa demokrasi tak dapat terwujud tanpa peran Partai Politik #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/O5ERFqjY0g";0;0;0;0;in;1429083759249264643;1735087166337028449;siagaselalu;https://twitter.com/siagaselalu/status/1735087166337028449
Wed Dec 13 23:57:31 +0000 2023;1735086579977433469;"@ganjarpranowo @mohmahfudmd dari debat semalam saya semakin yakin pak Ganjar Mahfud memang yang terbaik, bismillah bersama menuju Indonesia unggul";0;0;0;0;in;1707629930006429696;1734825872543346892;Billa2781796166;https://twitter.com/Billa2781796166/status/1735086579977433469
Wed Dec 13 23:55:39 +0000 2023;1735086110966174160;"@ganjarpranowo Semangat baru nih suasana debat dengan ketegangan tapi pak Ganjar tetap tenang";0;0;0;0;in;1702279016042921984;1734612137694368190;Tatum_226;https://twitter.com/Tatum_226/status/1735086110966174160
Wed Dec 13 23:55:34 +0000 2023;1735086087058640938;"@ganjarpranowo @mohmahfudmd Ketegasan beliau di debat kemarin membuat saya semakin yakin untuk mendukungnya";0;0;0;1;in;1724990852400103424;1734825872543346892;varane1496964;https://twitter.com/varane1496964/status/1735086087058640938
Wed Dec 13 23:51:45 +0000 2023;1735085126688923795;"Analisis Sentimen dr DroneEmprit :  - POSITIF   @aniesbaswedan &amp  @ganjarpranowo berimbang. Sedangkan @prabowo terendah  - NEGATIF : @prabowo tertinggi. Dan @aniesbaswedan rendah, serta @ganjarpranowo terendah  #DEBAT #DebatCapres2023 #debatcapres2024 https://t.co/6XhrHRFPbx";0;0;1;1;in;371999460;1735085126688923795;AriSaptono;https://twitter.com/AriSaptono/status/1735085126688923795
Wed Dec 13 23:49:38 +0000 2023;1735084595232813470;"@ShenoWirang Pak @aniesbaswedan debat berikutnya tlg tanya ke pak @ganjarpranowo ttg akhlak dan pengaruhnya seseorang nonton bokep yah...akan ada dampak dalam pikiran dlm bersosialisasi ga??mksdnya kd sering ngelamunin jorok pas lagi ngobrol gitu";0;0;0;2;in;793466660346703872;1734619056987394464;gandhygabo;https://twitter.com/gandhygabo/status/1735084595232813470
Wed Dec 13 23:46:15 +0000 2023;1735083742992212091;"@Melihat_Indo Analisis yang menarik dari Ario Subagyo. @ganjarpranowo memang dominan dalam debat pertama ini, dengan visi misi yang jelas dan sikap kalem. Pujian dan apresiasi tinggi dari masyarakat di media sosial menjadi modal penting untuk Ganjar";0;0;0;0;in;1578296445056126976;1734927939358400760;Key22409882;https://twitter.com/Key22409882/status/1735083742992212091
Wed Dec 13 23:43:44 +0000 2023;1735083109744603360;"@ganjarpranowo Mantapz sx pak Ganjar dan Mahfud MD memang terbaik d debat smlm ..";0;0;0;0;in;1711829177148866562;1734612137694368190;mesintebet;https://twitter.com/mesintebet/status/1735083109744603360
Wed Dec 13 23:43:41 +0000 2023;1735083095945359571;"@ganjarpranowo @mohmahfudmd Pak Ganjar mampu meemberikan gagasan terbaik di acara debat kemarin";0;0;0;0;in;1701913686762549248;1734825872543346892;WonosariLe;https://twitter.com/WonosariLe/status/1735083095945359571
Wed Dec 13 23:43:40 +0000 2023;1735083093634244971;"@ganjarpranowo @mohmahfudmd Semakin yakin setelah melihat debat kemaren bener bener makin buka mata pak Ganjar terbaik";0;0;0;1;in;1702881170260922368;1734825872543346892;ArielW1bowo;https://twitter.com/ArielW1bowo/status/1735083093634244971
Wed Dec 13 23:43:21 +0000 2023;1735083015175565616;"@Melihat_Indo Debat pertama benar-benar dikuasai oleh @ganjarpranowo. Visi misi yang jelas, sikap kalem dalam menjawab, dan apresiasi positif tertinggi di media sosial membuktikan bahwa Ganjar Pranowo mampu menginspirasi dan memenangkan hati publik";0;0;0;0;in;1576148409051885568;1734927939358400760;Odutcem;https://twitter.com/Odutcem/status/1735083015175565616
Wed Dec 13 23:42:32 +0000 2023;1735082809184919711;"@Melihat_Indo Pertunjukan memukau dari @ganjarpranowo dalam debat pertama kali ini memang patut diapresiasi. Paparan visi misi yang gamblang, sikap tenang dalam tanya jawab, dan apresiasi positif tertinggi dari masyarakat menunjukkan kesiapan yang luar biasa.";0;0;0;0;in;1576145146252791809;1734927939358400760;Ichanclp;https://twitter.com/Ichanclp/status/1735082809184919711
Wed Dec 13 23:42:07 +0000 2023;1735082705455608179;"@ganjarpranowo @mohmahfudmd dari debat semalam saya semakin yakin pak Ganjar Mahfud memang yang terbaik, bismillah bersama menuju Indonesia unggul";0;0;0;0;in;1682254434716520448;1734825872543346892;Famonn29;https://twitter.com/Famonn29/status/1735082705455608179
Wed Dec 13 23:40:00 +0000 2023;1735082169863754047;"Soal debat capres perdana, Ganjar: sinyal positif buat saya #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik https://t.co/i9tLMAAGNS";0;0;0;0;in;39074801;1735082169863754047;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1735082169863754047
Wed Dec 13 23:38:42 +0000 2023;1735081842288808155;"@ganjarpranowo @mohmahfudmd Debat semalam seru sih, keliatan juga sapa yang pantas dan tidak, pastinya Ganjar Pranowo dan Mahfud MD lah..";0;0;0;0;in;1686646053523910656;1734825872543346892;adirasinta_;https://twitter.com/adirasinta_/status/1735081842288808155
Wed Dec 13 23:38:23 +0000 2023;1735081763888840984;"@ganjarpranowo Mengapresiasi fokus Pak Ganjar pada masa depan rakyat Indonesia daripada mencari siapa yang paling hebat dalam debat.";0;0;0;0;in;1733012986288316416;1734612137694368190;honeysve;https://twitter.com/honeysve/status/1735081763888840984
