created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 29 17:35:00 +0000 2023;1729916884987080909;"@kompascom Saran Branding kampanye "tua-tua keladi makin tua makin jadi" cocok untuk Ganjar yg rambut nya sudah putih dan pak Mahfud yg emang udah sepuh dan sebagai antitesa dari Prabowo Gibran yg jualan gemoy sok anak muda";0;0;0;0;in;82378323;1729724889215742354;pertalitelangka;https://twitter.com/pertalitelangka/status/1729916884987080909
Wed Nov 29 17:25:57 +0000 2023;1729914606460768529;"@Uki23 @tuwit75 @prabowo 🙄 Permainan Apa yg sedang kau mainkan wahai anak muda  pendukung capres tua ?🤔";0;1;1;7;in;1708978950117167104;1112546208554221568;alvons576;https://twitter.com/alvons576/status/1729914606460768529
Wed Nov 29 17:03:15 +0000 2023;1729908894473056611;"@hasyimmah @masdesmron Bahasa masyarakat prabowo sudah tua gibran tukang nipu sdgkn anis nggedabrus. Semua akan ganjar.";0;0;0;0;in;1564281823563169793;1729628151029141828;CDoreri;https://twitter.com/CDoreri/status/1729908894473056611
Wed Nov 29 16:02:03 +0000 2023;1729893493336633620;"@EllyKoro Nasib @prabowo sudah sejak lama Capres Abadi. Usia sudah Tua di Paksa Keluarga Besar Mertua Untuk Rebut Kekuasaan yang kata @prabowo 20 Tahun lebih tak Berkuasa. Tujuan hanya Kekuasaan. ya tetap Capres Abadi sepanjang Sejarah Indonesia. Akan dikenang.";0;0;0;1;in;1604096269399388161;1729819350050214059;TampubolonTjoki;https://twitter.com/TampubolonTjoki/status/1729893493336633620
Wed Nov 29 15:47:54 +0000 2023;1729889933203284119;"@girlsteutics mantapsss bukan hanya yg tua tua saja tapi yg muda pun ikut memilih ganjar #NUmudaPilihGanjar";0;0;0;0;in;1596840864881311745;1729885430802415956;youlovely324;https://twitter.com/youlovely324/status/1729889933203284119
Wed Nov 29 15:31:29 +0000 2023;1729885801922838941;"@gibran_tweet Urutan profil capres dan cawapres menurut pendapat pribadi  1. Anies 2. Prabowo 3. Gibran 4. Mahfud 5. Cak Imin 6. Ganjar  Gibran no 3 karna aktif di Twitter dan respon2nya menarik. Pak Mahfud jatuh krn gabung sama nyonya tua. Cak imin g terlalu kenal. Pak Ganjar g usah ditanya.";0;0;0;0;in;1549880210;1729745576714006642;AbuYazidRaisal;https://twitter.com/AbuYazidRaisal/status/1729885801922838941
Wed Nov 29 15:31:07 +0000 2023;1729885710889697726;"@msaid_didu Yg disebelah Gibran nyengir malu,, capres udh tua Bangka,, cawapres muda tapi isi kepala gak ada, visi misi ke jubir ditanyakan, mending jubir nya aja sekalian yg jadi calon wapres..";0;0;0;0;in;886559377947320320;1729720877007204548;Gwpribumi;https://twitter.com/Gwpribumi/status/1729885710889697726
Wed Nov 29 15:29:38 +0000 2023;1729885336170610908;"ah semakin tua emang capres ini labil banget";0;0;0;0;in;1714253537964859393;1729885336170610908;Ivanpramat;https://twitter.com/Ivanpramat/status/1729885336170610908
Wed Nov 29 15:29:34 +0000 2023;1729885320748192081;"@bimanasudiro ah semakin tua emang capres ini labil banget";0;0;0;0;in;1714253537964859393;1729513356443152671;Ivanpramat;https://twitter.com/Ivanpramat/status/1729885320748192081
Wed Nov 29 14:56:50 +0000 2023;1729877081725796811;"@tanyarlfes Orang tua mu yg ga ngerti politik. Yg namanya pilihan capres itu jatuh di tangan masing-masing individu tanpa paksaan pihak lain. Tetap sama keteguhan mu aja pilih siapanya, ga usah di gubris ortu mu itu.";0;0;0;0;in;1595053834887663621;1729680589870055752;Bby_fue;https://twitter.com/Bby_fue/status/1729877081725796811
Wed Nov 29 14:39:43 +0000 2023;1729872773542293738;"@mpoklela7 @BANGSAygSUJUD @AndreasSolusi @OppungTp @adri_7i @VaniaKiara3002 @ignasbowo @icikiwir_08 @PS_presiden2024 @AlmaghribiS @bengkeldodo Lololo ngga bahaya ta... ya bahaya.. capres tua itu sangat sangat bahaya untuk memimpin indonesia tercinta. Pilih yg  gagah cerdas berwibawa.";0;1;0;0;in;1108338120758423553;1729658761948664127;Denish234;https://twitter.com/Denish234/status/1729872773542293738
Wed Nov 29 14:28:06 +0000 2023;1729869849806147783;"@mpoklela7 @BANGSAygSUJUD @AndreasSolusi @OppungTp @adri_7i @VaniaKiara3002 @ignasbowo @icikiwir_08 @PS_presiden2024 @AlmaghribiS @bengkeldodo Maaf kami tdk tertarik capres tua yg rawan penyakit pikun.";0;2;0;0;in;1108338120758423553;1729658761948664127;Denish234;https://twitter.com/Denish234/status/1729869849806147783
Wed Nov 29 14:21:25 +0000 2023;1729868170281050125;"@PantunJ2P @Uki23 Yang muda kemudaan Yang Tua ketuaan Untuk Kemajuan Ganjar mahfud pilihan  🤟🤟🤟";0;0;0;0;in;1672102438332157952;1729691598022123967;JoePrasety81980;https://twitter.com/JoePrasety81980/status/1729868170281050125
Wed Nov 29 14:21:24 +0000 2023;1729868163406520321;"@tanyarlfes Pura pura aja setuju milih capres yang mereka mau, tapi nanti pas pemilu tetep coblos pilihan capres lu. Emang sama orang tua tuh gitu, kita harus banyak ngalahnya. Mau gimana lagi";0;0;0;0;in;1251555011504467969;1729680589870055752;salaciouos;https://twitter.com/salaciouos/status/1729868163406520321
Wed Nov 29 14:13:51 +0000 2023;1729866262589923736;"@tanyarlfes Aku juga heran kok ada orang tua yg begini ya. Aku aja dr dulu sama bapakku saling ga tau pilihan capres masing2. Yg paslon 2024, kayaknya aku dan suami juga beda pilihan. Tapi biasa2 aja";0;0;0;0;in;102625918;1729680589870055752;resaansir;https://twitter.com/resaansir/status/1729866262589923736
Wed Nov 29 14:00:34 +0000 2023;1729862920475988365;"@blantik_pedhet1 Suara Prabowo yg melemah skrg dan di ambil oleh Anis, karena rakyat pengen capres/presiden wajah baru, bukan wajah lama dan tua tapi foto nya di edit anak 10 taun, tapi publik skrg udah cerdas fakta tua tidak terbantahkan";0;0;0;0;in;1627777823195930625;1729802958550847784;Aisyah66691048;https://twitter.com/Aisyah66691048/status/1729862920475988365
Wed Nov 29 13:23:40 +0000 2023;1729853636459500026;"@Uki23 Pantas ga ada capres cawapres tua jadi badut gemoy";0;0;0;0;in;769834757001666560;1729660535749128638;cinopret;https://twitter.com/cinopret/status/1729853636459500026
