created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Dec 21 23:59:56 +0000 2023;1737986288903676193;"@99propaganda @gibran_tweet @prabowo Memang mas Gibran itu anak muda dgan sejuta pesona nya,,tak perlu ragu lagi akan kepemimpinan nya";0;0;0;0;in;1725109523076329472;1737735940226060356;ridarangkuti1;https://twitter.com/ridarangkuti1/status/1737986288903676193
Thu Dec 21 23:59:51 +0000 2023;1737986268427129164;"@democrazymedia Prabowo dan Gibran, tokoh yang memotivasi masyarakat.";0;0;0;0;in;1723540001278083072;1737701932213620941;nanamisankawai;https://twitter.com/nanamisankawai/status/1737986268427129164
Thu Dec 21 23:59:44 +0000 2023;1737986238999879773;"@NenkMonica @Naz_lira Lho bukannya prabowo sendiri yg mempermalukan dirinya sendiri dgn tingkahnya yg absurd gitu ? Dan dia malah senang ditertawai dan pendukungnyapun ikut mentertawai kelakuannya... jadi salahnya dimana ?";0;0;0;4;in;261578608;1737797879249666117;sukmoyudo;https://twitter.com/sukmoyudo/status/1737986238999879773
Thu Dec 21 23:59:41 +0000 2023;1737986229298483366;"@gregorius_6 @PartaiSocmed Sy dukung prabowo Krn ada opung Opung tipikal pekerja Eksekutor  Serba bisa   Kurang suka yg tipe jago bicara";0;0;0;0;in;1433948019972468736;1737836194363519149;Dharma37672498;https://twitter.com/Dharma37672498/status/1737986229298483366
Thu Dec 21 23:59:41 +0000 2023;1737986226035343672;"@OnlyFrens Pengin lihat Prabowo jadi imam sholat magrib biar tahu bacaan sholatnya";0;1;0;0;in;354645457;1737980042523935129;meditegal;https://twitter.com/meditegal/status/1737986226035343672
Thu Dec 21 23:59:35 +0000 2023;1737986203063054437;"Prabowo Bersama Iwan Bule Satu Helikopter Usai Resmikan Sumur Bor di Kuningan - Harian Terbit - Harian Terbit https://t.co/4cj6VdbYME #MenangSeputaran";0;0;9;1;in;4580053393;1737986203063054437;KasimS3654;https://twitter.com/KasimS3654/status/1737986203063054437
Thu Dec 21 23:59:35 +0000 2023;1737986201842499850;"Prabowo Bersama Iwan Bule Satu Helikopter Usai Resmikan Sumur Bor di Kuningan - Harian Terbit - Harian Terbit https://t.co/IShnQkY6Az #MenangSeputaran";0;0;9;0;in;4195501453;1737986201842499850;mehuli_ginting;https://twitter.com/mehuli_ginting/status/1737986201842499850
Thu Dec 21 23:59:33 +0000 2023;1737986193940533442;"@kurawa Anak msh bocah bgtu mana ada yg percaya. Pengalaman blm ada. Cuma dsruh bacain text doang. Udh lah.. mending ikutan dkung pak Prabowo dan mas Gibran aja";0;0;0;0;in;1719167700646383617;1737288806125203544;Feronikap399419;https://twitter.com/Feronikap399419/status/1737986193940533442
Thu Dec 21 23:59:30 +0000 2023;1737986180434825449;"@sbyfess @prabowo";0;0;0;0;qam;1049647681948143617;1737830591561957387;budxy_;https://twitter.com/budxy_/status/1737986180434825449
Thu Dec 21 23:59:29 +0000 2023;1737986178840953238;"@PartaiSocmed Prabowo masa lalu Anies masa depan  Anies bukan yang terbaik.  Tapi adanya Aneis doang yang minat untuk dipilih.";0;0;0;0;in;514341659;1737836194363519149;kinoyastilianti;https://twitter.com/kinoyastilianti/status/1737986178840953238
Thu Dec 21 23:59:21 +0000 2023;1737986141792723164;"@Kimberley_2024 utang sandi pun buat keperluan kampanye mereka berdua, bukan keperluan anis aja kan? waau akhirnya sandi ninggal jakarta &amp  lebih milih maju sama prabowo,   btw skrg sandi ko d 03, kenapa lanjut sama prabowo d 02?";0;0;0;0;in;1136791569061728257;1737960752651374773;dzaahabii;https://twitter.com/dzaahabii/status/1737986141792723164
Thu Dec 21 23:59:09 +0000 2023;1737986093952471520;"@dayeVLR @kegblgnunfaedh Bener banget @jokowi  @prabowo  @gibran_tweet  Negara harus mulai berbenah dari sistem gurita kapitalis dan oligarki monopolistik";0;1;0;0;in;1577969552901967872;1737814362029772948;Kanalbawah;https://twitter.com/Kanalbawah/status/1737986093952471520
Thu Dec 21 23:59:06 +0000 2023;1737986080753045508;"@anneserlo Mestinya logika yang benar nya begitu, tapi kan memang kubu Prabowo kalo lihat yang beginian jadi panas dingin karena terlalu pedih buat mereka...😭😭😭";0;0;0;1;in;2328953334;1737981401763655686;Dhayatrahim2303;https://twitter.com/Dhayatrahim2303/status/1737986080753045508
Thu Dec 21 23:58:55 +0000 2023;1737986034091327606;"@tempodotco Dukungan penuh untuk Prabowo dan Gibran, karena mereka pemimpin yang berdedikasi.";0;0;0;0;in;1723112681836822528;1737695278080344192;anyaasan;https://twitter.com/anyaasan/status/1737986034091327606
Thu Dec 21 23:58:47 +0000 2023;1737985999261884561;"Siapa yang edit video ini, kreatif banget.....  Bener2 gemoy Pak Prabowo dan keponakan Pak Usman ini...";0;0;0;0;in;1719392955059044354;1737985999261884561;abdilla26659;https://twitter.com/abdilla26659/status/1737985999261884561
Thu Dec 21 23:58:42 +0000 2023;1737985981217919475;"@tempodotco Teruslah berjuang, Prabowo! Gibran juga menjalankan tugasnya dengan baik.";0;0;0;0;in;1723110760350679040;1737695278080344192;cantiknyakamuh;https://twitter.com/cantiknyakamuh/status/1737985981217919475
Thu Dec 21 23:58:34 +0000 2023;1737985947059589225;"@kurawa Kerja keras banget ya tim ini untuk memenangkan rakyat. Mohon maaf nih, gak ada yg mau pilih mereka. Orng pada yakin sama pak Prabowo dan mas Gibran";0;0;0;0;in;1719168521308114944;1737288806125203544;Geralip151174;https://twitter.com/Geralip151174/status/1737985947059589225
Thu Dec 21 23:58:33 +0000 2023;1737985943867732010;"@alisyarief Tenang saja pak Prabowo saya sudah ada disini...  Masyarakat kapan mau sadar dan bangkitnya dari sistem yang bobrok ini?😉😉😂😂 https://t.co/uXp3V9wSpo";0;0;0;1;in;841121722631774208;1737982212027679120;opinirakyat2024;https://twitter.com/opinirakyat2024/status/1737985943867732010
Thu Dec 21 23:58:32 +0000 2023;1737985936775082287;"@tempodotco Karakter kuat Prabowo dan visi Gibran, kombinasi sempurna.";0;0;0;0;in;1722855088291790848;1737695278080344192;almiraaniiy;https://twitter.com/almiraaniiy/status/1737985936775082287
Thu Dec 21 23:58:28 +0000 2023;1737985921226797201;"@geloraco Kalo pemilu 2014,2019 capres lebih dari 2 pasangan saya ga akan pilih prabowo memang penyesLa  datang terakhir";0;0;0;1;in;1619207754144677894;1737728722877517951;Herboy1984;https://twitter.com/Herboy1984/status/1737985921226797201
Thu Dec 21 23:58:26 +0000 2023;1737985911852577114;"@kembangkertas97 @karman_mustamin @islah_bahrawi @ganjarpranowo @prabowo @semongko lho..🤔😀 bkn baper broo,kami jg pengen tau kronologinya,gmn se?😀🙏.Tp its oke lah,gmn menurutmu dng ini.Ini niatnya,simpan ini baik2,klo bsk tak sesuai dng niatnya video ini akan muncul dilaman ini😀😀❤🇮🇩 https://t.co/Bv3YRaXsjy";0;1;0;0;in;390008201;1737408423359283505;doni_w33;https://twitter.com/doni_w33/status/1737985911852577114
Thu Dec 21 23:58:24 +0000 2023;1737985903061344410;"@democrazymedia Tak ada orang seikhlas pak prabowo";0;0;0;0;in;1643859622305103873;1737475440627892480;adiheru2012640;https://twitter.com/adiheru2012640/status/1737985903061344410
Thu Dec 21 23:58:19 +0000 2023;1737985883071217824;"@tempodotco Penuh keyakinan, Prabowo dan Gibran pantas mendapat dukungan kita.";0;0;0;0;in;1723540001278083072;1737695278080344192;nanamisankawai;https://twitter.com/nanamisankawai/status/1737985883071217824
Thu Dec 21 23:58:18 +0000 2023;1737985879975584103;"@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Politik santuy  Kira2 gemoy pernah jadi penghianat gak?";0;0;0;0;in;1682032311028846592;1737739113871430114;ends7777777;https://twitter.com/ends7777777/status/1737985879975584103
Thu Dec 21 23:58:17 +0000 2023;1737985875169177803;"KUR tidak sampai ke Pedagang Kaki Lima dan Warung-2 Kecil sehingga PKL dan Warung-2 Kecil pinjam uang ke rentenir (Bank Titil = Koperasi Bank Titil = berkedok Koperasi tapi rentenir) @jokowi @prabowo @TetenMasduki";0;0;0;0;in;1038732578;1737985875169177803;hamzahlukman99;https://twitter.com/hamzahlukman99/status/1737985875169177803
Thu Dec 21 23:58:13 +0000 2023;1737985857926402523;"@Twillight_Loid @ganjarpranowo @prabowo Org gemoy(gembrot) itu... Lelet.... Kalo jln...  Kalo Dilihat secara fisik plus mudah capek ,, kalo soal krj no komen... Tar ada yg marah😁😁😁 ,, komen yg rill aja... Yg bisa dilihat dan dinilai secara umum😁😁😁";0;0;0;1;in;1607379345919868928;1737983495870591173;TerahirPejuang;https://twitter.com/TerahirPejuang/status/1737985857926402523
Thu Dec 21 23:58:12 +0000 2023;1737985852310196485;"@P4P4B0W0_2024 @prabowo @aniesbaswedan @ganjarpranowo @gibran_tweet @99propaganda @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @florieliciouss @are_inismyname @kurawa @seeksixsuck Otak keledai aja KaGak mau keJeblos 2x... trus wakilnya otaknya kosong.. !! Paraaaahh... !!";0;0;0;0;in;1163267898753744896;1737755320267714706;Fauzi56100765;https://twitter.com/Fauzi56100765/status/1737985852310196485
