"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1730013760507810263","Wed Nov 29 23:59:57 +0000 2023","0","Jangan khawatir gabung pun pemenangnya tetap Ganjar &amp; Mahfud MD ini suara rakyat.","1730013760507810263","","","in","Indonesia, Singkawang.","0","0","0","https://twitter.com/Harsianto8/status/1730013760507810263","1516257213848776706","Harsianto8"
"1729851936990486621","Wed Nov 29 23:59:52 +0000 2023","1","@BANGSAygSUJUD Gimana solusix membangun negara ??? Kakek wowo jawab makan gratis sehari sekali sisa waktux joget2 gemoy sampai aset negara untk makan gratis dan dipastikan tahun 2030 bubar apax yg diharap dari kakek ini klo ganjar mahfud jelas untk jd negara unggul dlm segala bidang.","1730013742505890005","","BANGSAygSUJUD","in","","0","1","1","https://twitter.com/GunturSp94/status/1730013742505890005","1513037050534309895","GunturSp94"
"1730013615917531278","Wed Nov 29 23:59:22 +0000 2023","133","GANJAR - MAHFUD Solusi Figur Pemimpin Negeri. Gerak Cepat Menuju INDONESIA Lebih Baik . SALAM TIGA JARI SALAM TIGA JANJI - Taat pada Tuhan - Patuh pada Hukum - Setia pada Rakyat #GanjarMahfudUntukSemua https://t.co/GmlRDlwEnU","1730013615917531278","https://pbs.twimg.com/ext_tw_video_thumb/1730013554017996800/pu/img/jC2JfXOXX68qzS5L.jpg","","in","SOLO -  INDONESIA","1","5","37","https://twitter.com/SETYAKI22965702/status/1730013615917531278","1322361095407902721","SETYAKI22965702"
"1729736767337595375","Wed Nov 29 23:59:22 +0000 2023","0","@_BungHerwin Orang pintar pilih Ganjar","1730013613744898487","","_BungHerwin","in","Kota Magelang, Jawa Tengah","0","0","0","https://twitter.com/dadi_ogut/status/1730013613744898487","308501730","dadi_ogut"
"1729981904974471478","Wed Nov 29 23:59:06 +0000 2023","4","@sami86pilang Menang Terhormat Bersama Ganjar Mahfud ","1730013549525938516","","sami86pilang","in","","0","1","1","https://twitter.com/truenusantara85/status/1730013549525938516","1708278099350360065","truenusantara85"
"1729814315337945468","Wed Nov 29 23:59:03 +0000 2023","0","@ganjarpranowo @mohmahfudmd Makin optimis untuk mendukung pak Ganjar mahfud sampai m3nang","1730013534288035956","","ganjarpranowo","in","","0","0","0","https://twitter.com/2_excell/status/1730013534288035956","1596027747330969600","2_excell"
"1729818774809800877","Wed Nov 29 23:58:39 +0000 2023","0","@rmol_id Kawal ganjar mahfud sampai menang","1730013432509038931","","rmol_id","in","","0","0","0","https://twitter.com/supri1361721/status/1730013432509038931","1719753065363091456","supri1361721"
"1729694492675182824","Wed Nov 29 23:58:15 +0000 2023","0","@ganjarpranowo Bersama pasangan Ganjar Mahfud Semoga melahirkan generasi yg sehat","1730013333397655733","","ganjarpranowo","in","","0","0","0","https://twitter.com/gushamam21/status/1730013333397655733","1629404596413272065","gushamam21"
"1729800056398606622","Wed Nov 29 23:58:14 +0000 2023","0","@Dennysiregar7 @KPU_ID Jadilah bijak bahwa Indonesia tdk untuk coba coba Indonesia hanya butuh ganjar mahfud untuk maju dan sejahtera","1730013330121929063","","Dennysiregar7","in","Indonesia ","0","0","0","https://twitter.com/MembangunM60777/status/1730013330121929063","1717372550144241664","MembangunM60777"
"1730013168733507761","Wed Nov 29 23:57:36 +0000 2023","1","temen2 kalo emang gak mau pilih AMIN yauda gapapa pilih No.3 asal jangan orang ini ya. tapi inget2 lagi ya Pak Ganjar dan Pak Mahfud juga bagus tapi AMIN lebih bagus Dwitunggal. Ya intinya jangan orang model ini lah mimpin. Ingat kita cari pemimpin negara besar!","1730013168733507761","","","in","","0","0","0","https://twitter.com/adiyaelahah/status/1730013168733507761","204785937","adiyaelahah"
"1730013146201616723","Wed Nov 29 23:57:30 +0000 2023","0","Calon Presiden (capres) nomor urut tiga Ganjar Pranowo berkomitmen akan memperbanyak pusat kreatif atau creative hub bagi anak-anak muda di Indonesia. #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/5MybRNSv71","1730013146201616723","https://pbs.twimg.com/media/GAI9xWTaMAAFVad.jpg","","in","","0","0","0","https://twitter.com/siagaselalu/status/1730013146201616723","1429083759249264643","siagaselalu"
"1730013126136143916","Wed Nov 29 23:57:26 +0000 2023","0","Dari Sabang sampai Merauke bersama Ganjar Mahfud mendukung sampai m3nang https://t.co/9EbcZdGvb2 https://t.co/QjxrvtpUcj","1730013126136143916","https://pbs.twimg.com/media/GAI9xPNawAABSnm.jpg","","in","Jakarta","0","0","0","https://twitter.com/scoupiow/status/1730013126136143916","1280341356955578368","scoupiow"
"1729694492675182824","Wed Nov 29 23:56:55 +0000 2023","0","@ganjarpranowo Untuk mencerdaskan kehidupan bangsa rakyatnya harus Sehat. Sungguh program yg sangat unggul dari pasangan Ganjar Mahfud","1730012997425533187","","ganjarpranowo","in","","0","0","0","https://twitter.com/chuneng23/status/1730012997425533187","1626614152176480256","chuneng23"
"1729798099034579385","Wed Nov 29 23:56:50 +0000 2023","0","@Gus_Raharjo Udahlah kawan kita fokus menangkan Ganjar Mahfud saja","1730012976890184172","","Gus_Raharjo","in","","0","0","0","https://twitter.com/amankudisi53597/status/1730012976890184172","1705846228192563200","amankudisi53597"
"1730012844702519731","Wed Nov 29 23:56:18 +0000 2023","11","Anak muda cocoknya pilih #GanjarMahfud2024 Calon Presiden nomor urut tiga Ganjar Pranowo berkomitmen akan memperbanyak pusat kreatif atau creative hub bagi anak-anak muda di Indonesia. Komitmen tersebut disampaikan Ganjar setelah menghadiri acara bincang-bincang bersama Gen-Z https://t.co/ULnBKzKVuw","1730012844702519731","https://pbs.twimg.com/ext_tw_video_thumb/1730012759176454144/pu/img/Us1tzAiYltxAD9BA.jpg","","in","Di Hatimu! ","0","0","10","https://twitter.com/NgkongRoses/status/1730012844702519731","2650421658","NgkongRoses"
"1729694492675182824","Wed Nov 29 23:56:15 +0000 2023","0","@ganjarpranowo Dukung Pak Ganjar Mahfud yg merakyat dan setia melayani rakyat","1730012828747378827","","ganjarpranowo","in","Indonesia","0","0","0","https://twitter.com/bin_ta00/status/1730012828747378827","1714825436432338944","bin_ta00"
"1729798099034579385","Wed Nov 29 23:56:04 +0000 2023","0","@Gus_Raharjo semoga Ganjar Mahfud menang di pemilu 2024 agar koreogafi kekeluargaan ini berhenti.","1730012784195482108","","Gus_Raharjo","in","","0","0","0","https://twitter.com/burleson7854/status/1730012784195482108","1709205133706358784","burleson7854"
"1730012703459348580","Wed Nov 29 23:55:45 +0000 2023","1","MERDEKA ...!!! Salam PANCASILA. Ganjar Pranowo Presiden Kita Sigit Karyawan Yunianto DPR RI Kita. #NKRI #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar https://t.co/GcumkI43Ba","1730012703459348580","https://pbs.twimg.com/ext_tw_video_thumb/1730012639462608896/pu/img/MjQsPINd2Hx8QTcB.jpg","","in","Central Borneo, Indonesia","0","0","0","https://twitter.com/Bantengkalteng/status/1730012703459348580","1424957836602138625","Bantengkalteng"
"1729798099034579385","Wed Nov 29 23:55:35 +0000 2023","0","@Gus_Raharjo Tegak lurus selurus lurusnya Ganjar Mahfud terbaik","1730012663575720010","","Gus_Raharjo","in","","0","0","0","https://twitter.com/ikycudwcsrjap/status/1730012663575720010","733017981249183744","ikycudwcsrjap"
"1729798099034579385","Wed Nov 29 23:55:16 +0000 2023","0","@Gus_Raharjo Sudah jelas dan terbukti nyata pak Ganjar Mahfud pilihan Indonesia","1730012583271485834","","Gus_Raharjo","in","","0","0","0","https://twitter.com/forlisa103638/status/1730012583271485834","1705911699931635712","forlisa103638"
"1729694492675182824","Wed Nov 29 23:55:02 +0000 2023","0","@ganjarpranowo Kesehatan dan pendidikan menjadi program unggulan pasangan Ganjar Mahfud untuk kesejahteraan rakyat menuju Indonesia unggul","1730012523477520447","","ganjarpranowo","in","","0","0","0","https://twitter.com/raihulbadani/status/1730012523477520447","1629362726807171074","raihulbadani"
"1729798099034579385","Wed Nov 29 23:54:40 +0000 2023","0","@Gus_Raharjo Dari pada salah menyalahkan mending dukung penuh pak Ganjar Mahfud","1730012432373071950","","Gus_Raharjo","in","","0","0","0","https://twitter.com/diraaalexa1209/status/1730012432373071950","1703693054480412672","diraaalexa1209"
"1730012392510414871","Wed Nov 29 23:54:31 +0000 2023","0","Pesta Rakyat Ganjar Mahfud kembali hadir di Purwakarta digelar pada: : Senin 4 Desember 2023 : Halaman Parkir Stadion Punawarman Kabupaten Purwakarta Jawa Barat. #SahabatGanjar #GanjarMahfud2024 #GenerasiGotongRoyong #Ganjar #GanjarUntukSemua #GanjarPranowo https://t.co/deJyw2ngJ5","1730012392510414871","https://pbs.twimg.com/media/GAI9GjEbIAAm0I0.jpg","","in","","0","0","0","https://twitter.com/siagaselalu/status/1730012392510414871","1429083759249264643","siagaselalu"
"1729718931383058701","Wed Nov 29 23:54:21 +0000 2023","0","@Gus_Raharjo Semakin terlihat kalau pemimpin yang baik adalah pak ganjar mahfud","1730012354216444085","","Gus_Raharjo","in","","0","0","0","https://twitter.com/BethcivaA/status/1730012354216444085","1710097192340602880","BethcivaA"
"1729756530269094090","Wed Nov 29 23:54:04 +0000 2023","0","@ganjarpranowo Sukses bersama Pak Ganjar penuh dorongan yang baik","1730012279759102309","","ganjarpranowo","in","","0","0","0","https://twitter.com/Cicitya67/status/1730012279759102309","1440651168909197323","Cicitya67"
"1729878187969282145","Wed Nov 29 23:53:11 +0000 2023","0","@janganngadu capres itu jgn banyak bicara yg penting bukti nyata gagasan pasti setiap orang punya cnth Ganjar wkt JD gubenur pasti banyak gagasan tp dia engga bisa melaksanakannya itu sama aja OMDO (omong doang)Jateng jln ditempat cb liat kang Emil apa dia banyak omong kan engga jabar maju","1730012059449090052","","janganngadu","in","","0","1","0","https://twitter.com/kdlscl803772181/status/1730012059449090052","1408485772857024512","kdlscl803772181"
"1729711755528466823","Wed Nov 29 23:52:59 +0000 2023","2","@MarahIchsan Bukan gak ngerti tapi memori hilang atau kusut krm sudah makan usia yg ingat ya makan2 beda klo ganjar mahfud enerjik visioner dan pandai mengelola 4 kecerdasan kec intelektual kec sepiritial kec emosional dan kec finansial hanya gama bersama rakyat solusi indonesia unggul","1730012008484127162","","MarahIchsan","in","","0","1","1","https://twitter.com/GunturSp94/status/1730012008484127162","1513037050534309895","GunturSp94"
"1729718931383058701","Wed Nov 29 23:52:35 +0000 2023","0","@Gus_Raharjo Haduh kok ngegas gitu ya.. kita pilih pemimpin yang santai menyenangkan dan cerdas seperti pak ganjar mahfud aja","1730011906214355095","","Gus_Raharjo","in","","0","0","0","https://twitter.com/diazagatha76/status/1730011906214355095","1717375847118897152","diazagatha76"
"1730011902598897699","Wed Nov 29 23:52:34 +0000 2023","6","Gas Pol satu Putaran untuk Kemenangan GANJAR-MAHFUD","1730011902598897699","","","in","","0","0","1","https://twitter.com/Opiniku95098012/status/1730011902598897699","1645282016706064384","Opiniku95098012"
"1729798099034579385","Wed Nov 29 23:52:30 +0000 2023","0","@Gus_Raharjo Fiks banget gk salah pilih untuk ttp kepada pak Ganjar Mahfud","1730011886480236685","","Gus_Raharjo","in","","0","0","0","https://twitter.com/Namira378032/status/1730011886480236685","1713002920634155008","Namira378032"
"1730011875965079775","Wed Nov 29 23:52:27 +0000 2023","0","PPP Dukung Program Ganjar-Mahfud Naikkan Gaji Guru hingga Rp30 Juta https://t.co/Tn36WIA2gX #GanjarMahfud #PPPMenang","1730011875965079775","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/MNCkoranSINDO/status/1730011875965079775","509946051","MNCkoranSINDO"
"1729694492675182824","Wed Nov 29 23:52:02 +0000 2023","0","@ganjarpranowo Bersama mari kita wujudkan progam unggulan pasangan Ganjar Mahfud demi Indonesia unggul","1730011767546507477","","ganjarpranowo","in","","0","0","0","https://twitter.com/kudafonian/status/1730011767546507477","1631904114518163457","kudafonian"
"1729814315337945468","Wed Nov 29 23:51:57 +0000 2023","0","@ganjarpranowo @mohmahfudmd Semakin yakin pak Ganjar dan Mahfud menang amin","1730011749242618214","","ganjarpranowo","in","Neo City","0","0","0","https://twitter.com/orranghe/status/1730011749242618214","2493553668","orranghe"
"1729814315337945468","Wed Nov 29 23:51:44 +0000 2023","0","@ganjarpranowo @mohmahfudmd Bismillah 2024 ada Ridho Tuhan Ganjar Mahfud M3nang Aamiin","1730011693840003233","","ganjarpranowo","in"," Indonesia","0","0","0","https://twitter.com/aming2616/status/1730011693840003233","1696712157696815104","aming2616"
"1729694492675182824","Wed Nov 29 23:51:38 +0000 2023","0","@ganjarpranowo kita disini selalu berdoa agar Ganjar Mahfud menang adem banget liat postingan pak Ganjar terkait dengan rakyat kecil yang punya cita2 tinggi","1730011669886345524","","ganjarpranowo","in","","0","0","0","https://twitter.com/angeline7698/status/1730011669886345524","1712253638524166144","angeline7698"
"1729814315337945468","Wed Nov 29 23:51:31 +0000 2023","0","@ganjarpranowo @mohmahfudmd Smua mendukung pak ganjar mahfud karna beliu bnr2 tulus pada rakyat","1730011640396210390","","ganjarpranowo","in","","0","0","0","https://twitter.com/frenasarma/status/1730011640396210390","1717004046660456448","frenasarma"
"1729814315337945468","Wed Nov 29 23:48:01 +0000 2023","0","@ganjarpranowo @mohmahfudmd Mari kita bersama-sama membangun solidaritas untuk mendukung visi dan misi Pak Ganjar dan Pak Mahfud","1730010759546155261","","ganjarpranowo","in","","0","0","0","https://twitter.com/Panj1516053/status/1730010759546155261","1711307796392890368","Panj1516053"
"1729798099034579385","Wed Nov 29 23:47:07 +0000 2023","0","@Gus_Raharjo Fokus aja deh sama pilihan ku pak Ganjar Mahfud","1730010530000302123","","Gus_Raharjo","in","","0","0","0","https://twitter.com/neniyyy1/status/1730010530000302123","1565507690155376640","neniyyy1"
"1729814315337945468","Wed Nov 29 23:46:48 +0000 2023","0","@ganjarpranowo @mohmahfudmd Cita² luhur di jalani dgn benar baik taat konstitusi Bismillah ada Ridho Tuhan Ganjar Mahfud M3nang Aamiin","1730010454070800632","","ganjarpranowo","in"," Indonesia","0","0","0","https://twitter.com/halizahlatif/status/1730010454070800632","1690230108588736512","halizahlatif"
"1729814315337945468","Wed Nov 29 23:46:44 +0000 2023","0","@ganjarpranowo @mohmahfudmd Dari Sabang sampai Merauke masyarakat menginginkan pemimpin seperti Pak Ganjar dan Pak Mahfud yang mendengarkan dan menanggapi kebutuhan masyarakat dengan bijak.","1730010435867607304","","ganjarpranowo","in","","0","0","0","https://twitter.com/adam_yunani/status/1730010435867607304","1697229323676069888","adam_yunani"
