"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1729647235778953239","Tue Nov 28 23:57:10 +0000 2023","0","@Mdy_Asmara1701 Semoga Alloh SWT meridhoi dan memberi takdir buat pak Anies Baswedan untuk menjadi presiden RI. aamiin ya Rabb ","1729650674655178909","","hendrsunndr","in","Cisarua","0","0","0","https://twitter.com/hendrsunndr/status/1729650674655178909","1692179639660412928","hendrsunndr"
"1729505446019383441","Tue Nov 28 23:57:05 +0000 2023","4","@GeiszChalifah Bang Capres KP memang PRO sangat tepat memimpin INDONESIA In Sya Allah PRESIDEN dan WAKIL PRESIDEN REPUBLIK INDONESIA TAHUN 2024-2029. ANIES-MUHAIMIN... AAMIIN . SalamPerubahan.","1729650651318165594","","GeiszChalifah","in","Sidangoli Mauluku Utara","0","0","0","https://twitter.com/ewhin_onhalword/status/1729650651318165594","1502555898228916224","ewhin_onhalword"
"1729650289437753667","Tue Nov 28 23:55:39 +0000 2023","8","Kata ANIES waktu Pilkada DKI elektabilitas dia rendah terus tapi buktinya dia bisa jadi GUBERNUR juga pun sekarang walau elektabilitas dibawah terus tapi dia bisa jadi PRESIDEN. Kata gua sekarangmah beda ANIES gak bisa pake senjata pamungkasnya SIASAT AYAT dan MAYAT ... https://t.co/YIehLuLbIb","1729650289437753667","https://pbs.twimg.com/media/GADzxJVacAAAxGE.jpg","","in","Vanto ANDALAS","1","5","1","https://twitter.com/AmArA_gen2/status/1729650289437753667","880662634055467009","AmArA_gen2"
"1729649777418141837","Tue Nov 28 23:53:36 +0000 2023","7","anak anies baswedan cawapres nomer brp ya?","1729649777418141837","","","in","","1","2","4","https://twitter.com/wakcis/status/1729649777418141837","1305179824210599938","wakcis"
"1465601632024940549","Tue Nov 28 23:53:19 +0000 2023","0","@joeltoeng @DokterRasuna Ente keliru bro . Tau ga hakim konstitusi nya di MK mau di gantiin. Terutama yg tdk setia pada kepentingan Jokowi. Mereka akan curang secara masif dan akhirnya maju ke MK . KL di MK hakimnya pro Jokowi MK Anies kalah . Itu kata RG","1729649705770942506","","joeltoeng","in","Bekasi Barat, Indonesia","0","0","0","https://twitter.com/Ruroun1Kingtuk/status/1729649705770942506","1650846171441827845","Ruroun1Kingtuk"
"1729648899898458271","Tue Nov 28 23:50:07 +0000 2023","3","Ini @Ndons_Back jawaban nya Mereka itu ngaku ngaku udah tau pasti kalah Karena elektabilitas GAMA 9% jauh dibawah pasangan AMIN makanya Mega sekarang mau cium pantat SP @NasDem @aniesbaswedan @cakimiNOW Padahal dulu mereka berharap agar Anies Gagal Nyapres dgn isu JIS https://t.co/PVi8ewStmz","1729648899898458271","https://pbs.twimg.com/media/GADyf_zbUAARuGM.jpg","","in","","0","0","1","https://twitter.com/romoatheist/status/1729648899898458271","1707296384347697152","romoatheist"
"1729648887915229375","Tue Nov 28 23:50:04 +0000 2023","0","Hari Pertama Kampanye Anies Baswedan Sambangi GOR Ciracas https://t.co/P3C88rwlna","1729648887915229375","","","in","","0","0","0","https://twitter.com/a_daud_ppnp/status/1729648887915229375","3277399364","a_daud_ppnp"
"1729647235778953239","Tue Nov 28 23:48:19 +0000 2023","18","@Mdy_Asmara1701 inilah kesempatan buat rakyat Indonesia untuk mendapatkan presiden yg bisa mewujudkan masyarakat adil makmur dan sejahtera... kalau gak sekarang kapan lagi. semoga pak Anies Baswedan bisa menjadi presiden RI.","1729648444493455727","","Mdy_Asmara1701","in","Cisarua","0","3","1","https://twitter.com/hendrsunndr/status/1729648444493455727","1692179639660412928","hendrsunndr"
"1729334319448256912","Tue Nov 28 23:45:57 +0000 2023","1","@lutfan_mohamad @Generasi_MudaNU @Elin150671 Rekam jejak Anies: kelebihan bayar bongkar pasang patung yang penting uang masuk kantong tak mampu atasi banjir dan kemacetan di Jakarta bangun jis gak sesuai standar sehingga harus dibenahi lagi sebelum bisa dipake dll dll","1729647850257035769","","lutfan_mohamad","in","Yogyakarta, Indonesia","0","1","0","https://twitter.com/JehamunPhilip/status/1729647850257035769","1308596595592552448","JehamunPhilip"
"1729366901233754548","Tue Nov 28 23:44:20 +0000 2023","1","@NOTASLIMBOY Tolong dong dilengkapin lagi brp banyak gereja diresmikan zaman pak Anies. Biar pada melek semua. Gw sih kresten en pilihan masuk akal skrng ini sih pak Anies. Kl akhirnya kalah ya wes ndak ada pilihan lagi.","1729647444059709482","","NOTASLIMBOY","in","","0","0","0","https://twitter.com/nyambelinkamu/status/1729647444059709482","901225027","nyambelinkamu"
