"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1728075718100459882","Fri Nov 24 23:58:38 +0000 2023","7","@tubirfess Demi apapun gue enek banget setiap kali ngeliat framing paslon satu sebagai pemain politik identitas. Yg blunder siapa yg ngegerakin masa saat itu siapa yg menyerukan utk memenjarakan siapa yg kena tetep Anies️","1728201491796902277","","tubirfess","in","","0","1","0","https://twitter.com/Fawzee201/status/1728201491796902277","1654285794054668290","Fawzee201"
"1728201431726030954","Fri Nov 24 23:58:24 +0000 2023","2","Arti nama Anies Rasyid Baswedan Anies artinya lembut dan santun. Rasyid artinya cerdas. Kecerdasannya bisa memandu orang untuk tetap berada di jalan yang benar ~ Abdul Mu`ti #sayaAMIN2024","1728201431726030954","","","in","","0","0","0","https://twitter.com/AmamAfandi/status/1728201431726030954","2780154529","AmamAfandi"
"1728075718100459882","Fri Nov 24 23:58:18 +0000 2023","12","@aintyoursm @tubirfess Banyak orang (yg sering kemakan framing politik identitas) belum tau bahwa Anies sebenarnya gak se-kanan itu ","1728201405192929680","","aintyoursm","in","Sorong, PBD, Indonesia","0","1","0","https://twitter.com/qomaqueen/status/1728201405192929680","1343352380","qomaqueen"
"1728026008962666898","Fri Nov 24 23:57:44 +0000 2023","0","@GeiszChalifah Hikmahnya adalah nama pak Anies semakin membumbung tinggi mrk yg sengaja mau menjatuhkan Anies lewat rumput jis skr Allah balas dengan adil malu sendiri mrk skr","1728201262846583134","","GeiszChalifah","in","Kota Mataram, Nusa Tenggara Ba","0","0","0","https://twitter.com/rentmobillombok/status/1728201262846583134","1607983550393102336","rentmobillombok"
"1728171421632024953","Fri Nov 24 23:54:16 +0000 2023","7","@ommi_siregar Memalukan kalian ingin mnjatuhkan pak Anies tapi justru kalian lah yg jatuh sendiri sungguh memalukan","1728200391073124382","","ommi_siregar","in","Indonesia barat","0","0","1","https://twitter.com/zia_karib74/status/1728200391073124382","1277524132482056193","zia_karib74"
"1727547828531335469","Fri Nov 24 23:52:06 +0000 2023","0","@PDemokrat NGIMPIIII...... SURVEY PILIHAN RAKYAT YAG REAL BENAR TANPA DIBAYAR. BISMILLAH PRESIDEN RI 2024 BAPAK ANIES RASYID BASWEDAN * SMART AMANAH JUJUR AGAMAIS BERPIHAK DAN SAYANG SAM RAKYAT KECIL. BARAKALLAH","1728199844689576428","","PDemokrat","in","","0","0","0","https://twitter.com/Muhamma71025680/status/1728199844689576428","1113316260824014848","Muhamma71025680"
"1728099062782783525","Fri Nov 24 23:49:56 +0000 2023","0","@geloraco Jangan buru-buru bang Saksikan Dulu Pak Anies dan Cak Imin dilantik Dulu jd RI1 &amp; RI2. Baru deh Abang² berangkat","1728199301787230529","","geloraco","in","","0","0","0","https://twitter.com/DChadut2029196/status/1728199301787230529","1652141743813578752","DChadut2029196"
"1728193516038398370","Fri Nov 24 23:44:41 +0000 2023","7","@mukidioon3 @erickthohir @AryaSinulingga @KemenPU Sudahlah bro kasihan si @erickthohir ini cawapres gagal pdahal sudah melakukan apapun utk mendowngrade karya anak bangsa yg luar biasa. Itulah bahaya Nafsu politik kalau dibawah dlm dunia olahraga utk menjatuhkan Anies","1728197980686299186","","mukidioon3","in","Kebumen, Indonesia","0","2","4","https://twitter.com/Dunianyasantai/status/1728197980686299186","1619950656714051585","Dunianyasantai"
"1728016728821797353","Fri Nov 24 23:40:50 +0000 2023","0","@B4ngDm @zeegetop @OrangutanIKN @Old_Shaterhand @AryaSinulingga @erickthohir @Reiza_Patters @GeiszChalifah Tidak ada hubungan tapi stadion dipolitisasi sama @erickthohir cs.. gmn tuh? rumput yg jelas2 sudah bagus sebelumnya diganti dgn sampah model bgini hanya untuk menjatuhkan nama seorang anies baswedan.. gmn tuh? ‍️","1728197010199806266","","B4ngDm","in","Jakarta Capital Region, Indone","0","1","0","https://twitter.com/irafas_s/status/1728197010199806266","330965808","irafas_s"
"1728045691392372788","Fri Nov 24 23:38:19 +0000 2023","0","@OnlyFrens Ini adalah adu kecakapan kerja antara ANIES vs ( 2 mentri 1 ketua PSSI ( merangkap mentri) 1 wamen dan 1 Pejabat gubernur yang ditunjuk pusat. Hasilnya: Anies tetap unggul. 1 lawan 5 chuy!","1728196376906080712","","OnlyFrens","in","","0","0","0","https://twitter.com/wahyudi_san/status/1728196376906080712","1544888269305184257","wahyudi_san"
