"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1728091573760717288","Fri Nov 24 16:41:52 +0000 2023","2632","Anies Sampaikan Gagasan pada Dialog Muhammadiyah Founder Drone Emprit Ungkap Adanya Pasukan Troll Dibayar untuk Menyerang Kemudian konten2 yang superfisial TikTokable yang menutupi gagasan dan track record calon pemimpin akan diproduksi lebih banyak. Sehingga warga/pemilih","1728091573760717288","","","in","Jakarta Selatan, DKI Jakarta","27","130","835","https://twitter.com/ismailfahmi/status/1728091573760717288","34075325","ismailfahmi"
"1727689403328504312","Thu Nov 23 14:03:47 +0000 2023","101","Video Anies di acara Muhammadiyah yang bicara soal pendidikan udah rame kali tersebar di WAG tenaga pendidik dan sekolah. Anies Presiden 2024 AMIN kan aja dulu","1727689403328504312","","","in","Siantar, Bklu, Lubuklinggau","0","5","32","https://twitter.com/AsepWitoko/status/1727689403328504312","498469927","AsepWitoko"
"1727570266925199743","Thu Nov 23 06:55:05 +0000 2023","623","@BosPurwa Ni semua gara2 pak Anies yg menaikkan standar pilpres jadi adu gagasan kalau ngga kan cukup kluar masuk pasar dan gorong2 bagi kaos sembako udah bisa jd presiden ️","1727581517524979757","","BosPurwa","in","","5","19","65","https://twitter.com/grahaputera_/status/1727581517524979757","807071201885638656","grahaputera_"
"1727929468663337308","Fri Nov 24 05:57:43 +0000 2023","66","Banyak yg bilang pak Anies cuma jago ngomong. Ya namanya mau jadi presiden emang kudu jago ngomong sob. Lagian klo pak Anies mau pura2 bego mah gampang. Tinggal masuk gorong2 atau joget gemoy kan kelar urusan. Tapi ya maaf terlalu murah suara rakyat klo kek gitu terus.","1727929468663337308","","","in","BUMI","1","4","17","https://twitter.com/qalsrama/status/1727929468663337308","1336114102238760962","qalsrama"
"1727334998284599553","Thu Nov 23 09:58:35 +0000 2023","0","@sahabatganjar ANIES PRESIDEN ️","1727627696543588598","","sahabatganjar","en","khatulistiwa ","0","0","0","https://twitter.com/odadingbangolen/status/1727627696543588598","1305932078047924224","odadingbangolen"
"1727268262742995313","Thu Nov 23 16:27:22 +0000 2023","0","@mfawwazrizq @MichelAdam7__ @Rullysatria1 anies presiden","1727725536334741514","","mfawwazrizq","en","","0","0","0","https://twitter.com/bobbykuuu/status/1727725536334741514","1150056628600725505","bobbykuuu"
"1727330402946478433","Fri Nov 24 06:49:28 +0000 2023","0","@ajengcute16__ Anies presiden RI 2024","1727942493331943522","","ajengcute16__","en","somewhere | be there","0","0","0","https://twitter.com/arramia/status/1727942493331943522","85431211","arramia"
"1727679392204382425","Thu Nov 23 14:43:05 +0000 2023","2","@PutraErlangga95 Anies presiden","1727699294092997030","","PutraErlangga95","en","","0","0","0","https://twitter.com/AhmadNa64205757/status/1727699294092997030","1473923392835252225","AhmadNa64205757"
"1727306630096883814","Fri Nov 24 08:34:50 +0000 2023","0","@porosprabowo anies presiden..","1727969010342678919","","infoberagam","en","East Borneo, Indonesia","0","0","0","https://twitter.com/gem_beng/status/1727969010342678919","1361690049062920196","gem_beng"
"1727675990254768378","Thu Nov 23 13:10:29 +0000 2023","9","5 Alasan Anies Yohanes Rasyid BaswEDAN tidak mungkin jadi presiden... 1...Kadrun Imigran Yaman. 2...tidak punya rasa nasionalisme. 3...cuma pintar ngomong Pemberi Harapan Palsu. 4...didukung oleh kaum radikal pengusung khilafah. 5...NON PRIBUMI.","1727675990254768378","","","in","P Brandan","0","0","4","https://twitter.com/Marnischaniago2/status/1727675990254768378","1632044178262888458","Marnischaniago2"
"1728059947533906391","Fri Nov 24 14:39:55 +0000 2023","60","@GeiszChalifah Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin","1728060887234167027","","GeiszChalifah","in",".","1","4","6","https://twitter.com/cahyok2cahyok1/status/1728060887234167027","1671074721298014210","cahyok2cahyok1"
"1728045338391371991","Fri Nov 24 14:04:19 +0000 2023","52","@GeiszChalifah Tahan Bung Geisz- Sabar... Setelah Anies Muhaimin di Lantik Jadi Presiden RI 2024-2029 Hal ini Harus di Usut Tuntas.. #AniesMuhaimin2024 #AniesMuhaimin2024","1728051927521349857","","GeiszChalifah","in","Jakarta Capital Region","0","1","2","https://twitter.com/MattDavid83092/status/1728051927521349857","1660475626472734720","MattDavid83092"
"1727728687951577432","Thu Nov 23 16:39:53 +0000 2023","3","Tepat hari ini Kamis 23 Nov 2023 pukul 23:39. Saya bernazar. Jika Anies terpilih sebagai Presiden RI. Maka saya akan botak layaknya mantan ketua KPK. Bismillah.","1727728687951577432","","","in","29 #Strafford APTS","2","3","0","https://twitter.com/__sobatmuzcle/status/1727728687951577432","1307761002939785217","__sobatmuzcle"
"1727678829769212100","Fri Nov 24 00:07:36 +0000 2023","0","@PutraErlangga95 @msaid_didu Anies presiden 2024","1727841360320106588","","PutraErlangga95","en","","0","0","0","https://twitter.com/Wawan15699699/status/1727841360320106588","1535427195518144513","Wawan15699699"
"1727881454879969750","Fri Nov 24 02:46:55 +0000 2023","161","Sebuah Refleksi Kadang orang bingung membedakan pendukung dan calon itu sebagai entitas terpisah. ayo dipikir yang bikin baliho anti minoritas siapa? Pendukung anies yang tolak jenasah siapa? Pendukung anies 212 siapa? Pendukung Anies. oke... kita sepaham ya?","1727881454879969750","","","in","Pier Point","18","15","58","https://twitter.com/MorphoMenelausX/status/1727881454879969750","1397729807564111873","MorphoMenelausX"
