"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1735086873570328977","Wed Dec 13 23:58:41 +0000 2023","4","Ya udah gosah ikut jejak pak Anies karena memang pasti gak bisa Lho... kita ini dalam rangka memilih presiden lurr...bukan memilih orang tuwaaakkk!! ","1735086873570328977","","","in","𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚","0","3","1","https://twitter.com/BaGGioSastro/status/1735086873570328977","1117524952092033024","BaGGioSastro"
"1734577665074774375","Wed Dec 13 23:58:33 +0000 2023","0","@maaulana__ @atethewhopper @GraciousxTime @grodog @Afutami Ngerasain ape bang? Apa yg anies lakuin ahok udh lakuin duluan. Banjir? Doi jagonya. Sodetan ciliwung program unggulan. Jelas dan efektif tanya warga sekitar melayu dan bukit duri. Lah NATURALISASI piye kabare? Jordi amat sama elkan bagott?","1735086838296215579","","maaulana__","in","","0","0","0","https://twitter.com/jamesriyadee/status/1735086838296215579","1356442154269241344","jamesriyadee"
"1734972256688976362","Wed Dec 13 23:58:11 +0000 2023","0","@Mdy_Asmara1701 Alhamdulillah... Semoga terwujud Anies Presiden dan amanah sesuai mandat dan kepercayaan para pendukungnya.","1735086746520699202","","Mdy_Asmara1701","in","","0","0","0","https://twitter.com/fregnand88/status/1735086746520699202","1647992208455528448","fregnand88"
"1734739696817955316","Wed Dec 13 23:58:10 +0000 2023","0","@PapaMolluccan @PreciosaKanti Wkwkwk nomer 3 itu gagal memajukan Jateng jauhlah ama Anies. Btw aku orang jateng","1735086744801010168","","PapaMolluccan","in","","0","0","0","https://twitter.com/samsulkopong/status/1735086744801010168","1721007104436346880","samsulkopong"
"1734966562019484032","Wed Dec 13 23:56:55 +0000 2023","0","@PartaiSocmed #99 ini isinya orang2 goblok atau gmn ya? jelas2 Anies bilang dan di tegesin ama mba nana waktu itu (tahun 2019) Anies tanggung jawab ama amanat rakyat ampe 5 tahun.. tuntas.. ga kaya sebelumnya yg baru 2 tahun dah ninggalin buat jd presiden..","1735086427606827061","","PartaiSocmed","in","Kalideres, DKI Jakarta","0","0","0","https://twitter.com/LAna2678/status/1735086427606827061","56457234","LAna2678"
"1735086190146318650","Wed Dec 13 23:55:58 +0000 2023","0","Cuma karena anak bosnya gak jadi cawapres rela banget memfitnah sampai segitunya. Heh yg pengkhianat itu Anies atau parpolmu? Tolol!","1735086190146318650","","","in","","0","0","0","https://twitter.com/PosAttente12/status/1735086190146318650","1096557673502240768","PosAttente12"
"1735084455281483821","Wed Dec 13 23:49:05 +0000 2023","0","Inilah cara kerja Anies Makanya rakyat perlu pilih Presiden yang cerdas. Untuk kesejahteraan dan keadilan dan mencerdaskan bangsa. https://t.co/0vikIztc30","1735084455281483821","https://pbs.twimg.com/ext_tw_video_thumb/1735084419005001728/pu/img/JicKZduh6hyL2909.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://twitter.com/Eddysyarif/status/1735084455281483821","236026399","Eddysyarif"
"1734798608753631652","Wed Dec 13 23:47:16 +0000 2023","1","@Lukman_Mth maksudnya beliau gak takut gak dapet jabatan ketika 2024 nanti ketika dia kalah dan anies jadi presiden gw kira buzzer anies katanya pinter2 tapi gini doang gak mudeng ","1735083999088013573","","Lukman_Mth","in","Indonesia","0","1","0","https://twitter.com/RichKevinnn/status/1735083999088013573","1582693810702004226","RichKevinnn"
"1734795402044731655","Wed Dec 13 23:46:59 +0000 2023","1","@kurawa Kamu itu gagal paham boss @kurawa Mksd Pak anis itu ... Jumlah kendaraan dalam setiap hari hampir dikatakan tetap Tetapi tidak sebanding dengan angkat polusinya .. Katakanlah klo jumlah kendaraan meningkat harusnya polusinya juga meningkat Kan Pak Anies jelasin fluktuatif","1735083929722597587","","kurawa","in","","0","1","0","https://twitter.com/g1taman/status/1735083929722597587","1675595881834500096","g1taman"
"1734749107674325496","Wed Dec 13 23:44:57 +0000 2023","2","@soeyoto1 Saleh... Saleh... Pak anies dikeluarkan karena apa bro.... Coba you bongkar apa alasan presiden menganti pak anies... Jangan lempar batu sembunyi tangan","1735083417380003943","","soeyoto1","in","","0","0","0","https://twitter.com/FaisalA64763335/status/1735083417380003943","1636368328959864832","FaisalA64763335"
"1735083358752063553","Wed Dec 13 23:44:43 +0000 2023","0","Semoga pak anies dan cak imin menjadi presiden 2024 mengubah NKRI menjadi lebih baik untuk rakyat Indonesia dan debat pertama saya yakin Menang Seputaran https://t.co/sA9UBG7YyJ","1735083358752063553","https://pbs.twimg.com/media/GBRA4bcb0AA_VQv.jpg","","in","Palur ,central java","0","0","0","https://twitter.com/YavetSaputra/status/1735083358752063553","1616702576","YavetSaputra"
"1734804376928362653","Wed Dec 13 23:41:01 +0000 2023","0","@Vioretta_Linda @bengkeldodo @aniesbaswedan @P4P4B0W0_2024 @99propaganda @BANGSAygSUJUD @Bank_Joee_ @are_inismyname @XC1R3NG @OfficialDPP_PBB @Yom_N_Friends @Partono_ADjem @Ndons_Back kasihan ya sales motor mobil di jakarta kalo jumlah kendaraan sama berarti dagangannya ga laku laku ya. pemilih anies harus di edukasi biar melek ga milih anies lagi. mosok jadi gubernur jualan agama ngeteng ayat dan takut takuti mayat. eh mau jadi presiden jualan angin..","1735082427696160913","","Vioretta_Linda","in","TANGERANG","0","1","0","https://twitter.com/kideg1/status/1735082427696160913","1911166333","kideg1"
"1734954383597813929","Wed Dec 13 23:38:44 +0000 2023","2","@VIVAcoid Jawaban Anies bab polusi tentu saja akan gagal dipahami mereka yg daya nalarnya di bawah standar","1735081851105300750","","VIVAcoid","in","","0","0","0","https://twitter.com/PrakarsaWin/status/1735081851105300750","1604285499493212162","PrakarsaWin"
"1735081790581465360","Wed Dec 13 23:38:29 +0000 2023","1","Yg Berdiri ditengah adalah kakek Anies Rasyid Baswedan PRESIDEN 2024... https://t.co/PX5TrVhT0g","1735081790581465360","https://pbs.twimg.com/media/GBQ_sJaaMAA5Tb3.jpg","","in","","0","0","2","https://twitter.com/Fauzi56100765/status/1735081790581465360","1163267898753744896","Fauzi56100765"
